,Differenzdrucksensor_37,Differenzdrucksensor_37,Motionsensor/Reedsensor_72,Motionsensor/Reedsensor_72,SFA30_93,SFA30_93,SFA30_93,Gyroskop_104,Gyroskop_104,Gyroskop_105,Gyroskop_105,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107
,DifferentialPressure,Temp,Motion,DoorOpen,Hcho,Rm,Temp,TiltAngle,OpenAngle,TiltAngle,OpenAngle,PM1p0,PM2p5,PM4p0,PM10p0,Rh,temp,voc,nox,co2
Time,Pa,C,Bool,Bool,ppb,%,C,angle degree,angle degree,angle degree,angle degree,mass concentration ppm,mass concentration ppm,mass concentration ppm,mass concentration ppm,%,C,0-500,0-100,ppm
2025-07-31T11:34:41.225685,3.082382246376812,23.68981884057971,True,False,18.2,52.69,22.73,,-9.59205279394779,,-1.0516191452987318,28.7,32.7,35.2,36.4,53.96,21.73,89.0,1.0,501.0
2025-07-31T11:34:42.229619,3.1334543010752687,23.6945,True,False,18.2,52.69,22.7,,-9.49708562859541,,-1.0516191452987318,23.9,27.4,29.4,30.4,53.95,21.74,90.0,1.0,501.0
2025-07-31T11:34:43.234796,3.2042735042735044,23.694919871794873,True,False,18.2,52.67,22.68,,-9.530995049380953,,-1.0626344558834329,18.4,21.0,22.6,23.3,53.94,21.76,92.0,1.0,501.0
2025-07-31T11:34:44.296025,3.1841074681238615,23.695928961748635,False,False,18.2,52.7,22.71,,-9.637795663340933,,-1.059491333212488,19.4,22.2,23.8,24.6,53.93,21.77,94.0,1.0,501.0
2025-07-31T11:34:45.234923,3.092595818815331,23.693397212543555,False,False,18.2,52.69,22.7,,-9.765448464623976,,-1.030778738130631,33.4,38.1,41.0,42.4,53.91,21.79,95.0,1.0,500.0
2025-07-31T11:34:46.231034,3.077480811403509,23.69439144736842,False,False,18.0,52.69,22.7,,-9.473412870217082,,-1.1214098643828632,32.9,37.6,40.5,41.8,53.89,21.8,96.0,1.0,500.0
2025-07-31T11:34:47.233962,3.259672619047619,23.69711038961039,False,False,18.0,52.69,22.7,,-9.466231170057377,,-1.1262338999810106,27.6,31.6,33.9,35.1,53.87,21.8,96.0,1.0,500.0
2025-07-31T11:34:48.237971,3.0775215749730314,23.690711974110034,False,False,18.0,52.71,22.68,,-9.37286906798121,,-1.1190629830384027,26.6,30.4,32.7,33.8,53.86,21.81,98.0,1.0,500.0
2025-07-31T11:34:49.353744,3.0731720430107528,23.694096774193547,False,False,18.2,52.68,22.73,,-9.359881875238635,,-1.0766117938445383,26.2,29.9,32.1,33.2,53.84,21.82,98.0,1.0,500.0
2025-07-31T11:34:50.236544,3.1390880503144656,23.694301886792452,False,False,18.0,52.69,22.7,,-9.187593522551218,,-0.8169782300409885,25.9,29.6,31.8,32.8,53.82,21.82,99.0,1.0,500.0
2025-07-31T11:34:51.239832,3.0924242424242423,23.69542207792208,False,False,18.0,52.7,22.7,,-9.332889167982916,,-0.9413908075560397,25.0,28.5,30.7,31.7,53.81,21.83,99.0,1.0,500.0
2025-07-31T11:34:52.239216,3.2180691721132897,23.696143790849675,False,False,18.0,52.7,22.71,,-9.326538555357502,,-1.0464132653829703,22.9,26.2,28.2,29.1,53.79,21.84,99.0,1.0,500.0
2025-07-31T11:34:53.243461,3.214902280130293,23.691791530944627,False,False,18.0,52.69,22.68,,-9.305041379481636,,-1.0464132653829703,22.5,25.7,27.6,28.5,53.77,21.84,99.0,1.0,500.0
2025-07-31T11:34:54.304865,3.2706905503634474,23.692056074766356,True,False,18.0,52.73,22.71,,-9.209737739219358,,-1.0492893640856704,22.2,25.3,27.2,28.2,53.75,21.84,99.0,1.0,499.0
2025-07-31T11:34:55.310640,3.0134122287968443,23.693786982248522,True,False,17.8,52.71,22.7,,-9.122588843011881,,-1.091295647427546,22.0,25.2,27.1,28.0,53.73,21.84,98.0,1.0,499.0
2025-07-31T11:34:56.243562,3.0874400479616306,23.697014388489208,False,False,17.8,52.71,22.68,,-9.023642618829406,,-1.0067402803635777,21.7,24.8,26.7,27.6,53.72,21.84,98.0,1.0,499.0
2025-07-31T11:34:57.246954,3.174039502164502,23.697516233766233,False,False,17.8,52.72,22.7,,-9.158293757063555,,-1.0125440707452855,21.4,24.5,26.3,27.2,53.71,21.84,98.0,1.0,499.0
2025-07-31T11:34:58.334934,3.2659041394335513,23.693954248366012,False,False,17.8,52.72,22.68,,-9.137639898959717,,-1.128619878379443,21.1,24.2,26.0,26.8,53.71,21.85,98.0,1.0,499.0
2025-07-31T11:34:59.244338,3.271380778588808,23.69443430656934,False,False,17.8,52.72,22.7,,-9.137639898959717,,-1.128619878379443,21.1,24.2,26.0,26.8,53.69,21.86,97.0,1.0,498.0
2025-07-31T11:35:00.297425,3.1545037756202805,23.694223300970872,False,False,17.8,52.72,22.7,,-9.137639898959717,,-1.128619878379443,21.1,24.2,26.0,26.8,53.68,21.86,97.0,1.0,498.0
2025-07-31T11:35:01.256680,3.29469696969697,23.69832167832168,False,False,17.6,52.74,22.68,,-9.137639898959717,,-1.133820473975589,21.0,24.0,25.8,26.7,53.67,21.86,97.0,1.0,497.0
2025-07-31T11:35:02.255045,3.0854234527687296,23.69285016286645,False,False,17.6,52.72,22.69,,-9.137639898959717,,-1.2403967844400783,20.7,23.7,25.4,26.3,53.66,21.86,96.0,1.0,497.0
2025-07-31T11:35:03.251727,3.1863472222222224,23.692883333333334,False,False,17.6,52.74,22.7,,-9.144976639401909,,-1.3298375832446483,22.6,25.9,27.8,28.7,53.65,21.86,97.0,1.0,497.0
2025-07-31T11:35:04.258340,3.246448087431694,23.695655737704918,False,False,17.8,52.73,22.72,,-9.207942368073583,,-1.3648012201978958,22.9,26.2,28.2,29.1,53.64,21.86,97.0,1.0,497.0
2025-07-31T11:35:05.270139,3.1080737704918033,23.694852459016392,False,False,17.6,52.72,22.71,,-9.186597300877853,,-1.3596588049304132,23.2,26.5,28.5,29.5,53.63,21.86,97.0,1.0,497.0
2025-07-31T11:35:06.331443,3.171546961325967,23.694751381215468,False,False,17.6,52.73,22.7,,-9.057940113317693,,-1.2532891709897716,23.5,26.9,28.9,29.8,53.62,21.86,97.0,1.0,497.0
2025-07-31T11:35:07.346951,2.9833634175691937,23.693483754512634,False,False,17.8,52.72,22.71,,-9.200918237686139,,-1.3192877026143057,23.5,26.9,28.9,29.8,53.61,21.87,97.0,1.0,498.0
2025-07-31T11:35:08.261432,2.993819188191882,23.69590405904059,False,False,17.8,52.72,22.69,,-9.205158924187405,,-1.0689532944007776,27.3,31.2,33.6,34.7,53.6,21.88,97.0,1.0,498.0
2025-07-31T11:35:09.264149,3.12833885209713,23.7,False,False,17.6,52.73,22.68,,-9.22718201150913,,-1.1652928858862572,28.4,32.4,34.8,36.0,53.59,21.88,97.0,1.0,498.0
2025-07-31T11:35:10.263032,3.097561315496098,23.694063545150502,False,False,17.6,52.71,22.69,,-9.371900125057554,,-1.1652928858862572,28.9,33.1,35.6,36.7,53.58,21.89,97.0,1.0,499.0
2025-07-31T11:35:11.319295,3.1165143964562567,23.694933554817275,False,False,17.6,52.72,22.69,,-9.376700792207181,,-1.1588081328960553,29.2,33.4,35.9,37.1,53.57,21.89,97.0,1.0,499.0
2025-07-31T11:35:12.265512,3.2490143369175626,23.696451612903225,False,False,17.6,52.72,22.71,,-9.399466018227846,,-1.0207045063937001,29.2,33.4,35.9,37.1,53.56,21.89,97.0,1.0,500.0
2025-07-31T11:35:13.270890,3.088814317673378,23.69511744966443,False,False,17.8,52.71,22.71,,-9.371350749902717,,-0.947129547783436,29.2,33.4,35.9,37.1,53.55,21.89,97.0,1.0,500.0
2025-07-31T11:35:14.346354,3.046797052154195,23.695867346938776,False,False,17.6,52.71,22.7,,-9.493491807333134,,-0.947129547783436,28.9,33.1,35.6,36.7,53.53,21.9,97.0,1.0,500.0
2025-07-31T11:35:15.270710,3.1184300873907618,23.696535580524344,True,False,17.6,52.7,22.69,,-9.3824272682805,,-0.947129547783436,28.4,32.4,34.8,36.0,53.52,21.9,98.0,1.0,500.0
2025-07-31T11:35:16.290079,3.167375,23.6953,True,False,17.6,52.7,22.71,,-9.095447124325164,,-0.9562037787237412,27.8,31.7,34.1,35.3,53.51,21.89,99.0,1.0,500.0
2025-07-31T11:35:17.349040,3.0963627992633516,23.694392265193372,False,False,17.6,52.69,22.7,,-9.326521839596477,,-1.0401404149215634,27.5,31.4,33.8,34.9,53.49,21.89,101.0,1.0,500.0
2025-07-31T11:35:18.276954,3.1040272614622055,23.696375464684014,False,False,17.8,52.7,22.72,,-9.41915255626427,,-1.1106057695175753,27.2,31.1,33.4,34.5,53.49,21.89,101.0,1.0,500.0
2025-07-31T11:35:19.279069,3.235562015503876,23.698039867109635,False,False,17.6,52.68,22.73,,-9.572136126510655,,-1.337744210175417,26.4,30.2,32.5,33.6,53.48,21.89,102.0,1.0,500.0
2025-07-31T11:35:20.278900,3.2134228187919462,23.69743288590604,False,False,17.6,52.67,22.7,,-9.404329506612678,,-1.4116289455855138,25.6,29.2,31.4,32.5,53.48,21.89,102.0,1.0,500.0
2025-07-31T11:35:21.278140,3.1193791946308727,23.698070469798658,False,False,17.8,52.67,22.69,,-9.4784374047622,,-1.425100884350929,24.7,28.2,30.3,31.3,53.47,21.89,104.0,1.0,500.0
2025-07-31T11:35:22.404459,3.1710585585585584,23.696655405405405,False,False,17.8,52.7,22.7,,-9.485026927072875,,-1.425100884350929,24.4,27.9,30.0,31.0,53.47,21.89,104.0,1.0,500.0
2025-07-31T11:35:23.280984,3.202915019762846,23.696403162055336,False,False,17.8,52.69,22.71,,-9.623348119898042,,-1.425100884350929,24.1,27.5,29.6,30.6,53.46,21.9,105.0,1.0,500.0
2025-07-31T11:35:24.282557,3.210479797979798,23.700420875420875,False,False,17.8,52.68,22.7,,-9.530942683943502,,-1.4545407737133411,23.4,26.7,28.7,29.7,53.45,21.91,105.0,1.0,500.0
2025-07-31T11:35:25.285261,3.213686440677966,23.697118644067796,False,False,17.8,52.68,22.7,,-9.522844057256323,,-1.4813043094973521,22.9,26.2,28.2,29.1,53.45,21.91,105.0,1.0,500.0
2025-07-31T11:35:26.282806,3.044781144781145,23.695488215488215,False,False,18.0,52.7,22.71,,-9.437134524589649,,-1.4891182283101052,22.5,25.7,27.6,28.5,53.44,21.91,105.0,1.0,500.0
2025-07-31T11:35:27.321375,3.0721944444444444,23.695983333333334,False,False,18.0,52.69,22.7,,-9.575211348099282,,-1.5880945332716434,22.2,25.3,27.2,28.2,53.43,21.92,105.0,1.0,499.0
2025-07-31T11:35:28.297771,3.0988918439716313,23.694982269503548,False,False,18.0,52.69,22.73,,-9.529336826954031,,-1.5880945332716434,21.9,25.0,26.9,27.8,53.42,21.92,105.0,1.0,499.0
2025-07-31T11:35:29.370592,3.096006343713956,23.699359861591695,False,False,18.0,52.68,22.71,,-9.666512065496498,,-1.5695712563466566,21.6,24.7,26.5,27.4,53.4,21.93,105.0,1.0,499.0
2025-07-31T11:35:30.288232,2.9790883458646618,23.700507518796993,False,False,18.0,52.69,22.73,,-9.411783589317942,,-1.3411175076051518,21.3,24.3,26.2,27.0,53.4,21.93,105.0,1.0,499.0
2025-07-31T11:35:31.292500,3.2029152445961317,23.695716723549488,False,False,18.2,52.68,22.71,,-9.437288324874569,,-1.3411175076051518,21.0,24.0,25.8,26.7,53.39,21.93,104.0,1.0,499.0
2025-07-31T11:35:32.295061,3.0924102132435465,23.701026936026935,False,False,18.0,52.67,22.7,,-9.63543588498255,,-1.3411175076051518,34.8,39.8,42.8,44.2,53.38,21.93,104.0,1.0,499.0
2025-07-31T11:35:33.361863,3.2481406810035844,23.695,False,False,18.0,52.68,22.72,,-9.505713095118857,,-1.3411175076051518,35.9,41.0,44.1,45.5,53.37,21.93,104.0,1.0,499.0
2025-07-31T11:35:34.298941,3.278560606060606,23.700945454545455,False,False,18.0,52.66,22.7,,-9.673532481496311,,-1.3411175076051518,30.4,34.8,37.4,38.6,53.37,21.93,104.0,1.0,499.0
2025-07-31T11:35:35.298449,3.2110919540229883,23.698568965517243,False,False,18.0,52.66,22.7,,-9.603648100597365,,-1.3411175076051518,23.6,27.0,29.1,30.0,53.36,21.93,102.0,1.0,499.0
2025-07-31T11:35:36.381047,3.0698850574712644,23.700224137931034,False,False,18.2,52.69,22.71,,-9.709257867621469,,-1.3411175076051518,20.4,23.3,25.1,25.9,53.36,21.93,101.0,1.0,499.0
2025-07-31T11:35:37.297519,3.153397435897436,23.700576923076923,False,False,18.2,52.69,22.7,,-10.011586092764588,,-1.3282097083125703,28.1,32.1,34.5,35.6,53.35,21.93,100.0,1.0,499.0
2025-07-31T11:35:38.347102,3.3524601820250286,23.698566552901024,False,False,18.0,52.66,22.68,,-10.111542208518422,,-1.222771967058527,23.8,27.2,29.2,30.2,53.34,21.93,100.0,1.0,499.0
2025-07-31T11:35:39.302157,3.1390757575757577,23.699763636363635,True,False,18.2,52.69,22.71,,-9.966210620749335,,-1.137933437436227,19.2,22.0,23.6,24.4,53.34,21.93,100.0,1.0,499.0
2025-07-31T11:35:40.307964,3.2915391156462586,23.700612244897957,True,False,18.2,52.67,22.7,,-9.845448056010294,,-1.137933437436227,18.4,21.0,22.6,23.3,53.34,21.93,99.0,1.0,500.0
2025-07-31T11:35:41.303824,3.3242268041237115,23.699295532646047,True,False,18.2,52.68,22.7,,-9.611328651546136,,-1.1332093204618672,22.6,25.9,27.8,28.7,53.33,21.94,99.0,1.0,500.0
2025-07-31T11:35:42.309333,3.316421568627451,23.69795847750865,False,False,18.2,52.67,22.73,,-9.611328651546136,,-1.0410890394618488,20.4,23.3,25.1,25.9,53.33,21.94,99.0,1.0,500.0
2025-07-31T11:35:43.444240,3.2447916666666665,23.697688356164385,False,False,18.2,52.68,22.71,,-9.685525349226209,,-1.0410890394618488,16.9,19.3,20.7,21.4,53.32,21.95,100.0,1.0,500.0
2025-07-31T11:35:44.306072,3.2333157524613223,23.700759493670887,False,False,18.2,52.68,22.71,,-9.83740614859323,,-1.0410890394618488,16.9,19.3,20.7,21.4,53.32,21.95,100.0,1.0,500.0
2025-07-31T11:35:45.312636,3.1735494880546073,23.696058020477818,False,False,18.4,52.67,22.7,,-9.760654158732926,,-1.0410890394618488,18.5,21.1,22.7,23.5,53.31,21.95,101.0,1.0,501.0
2025-07-31T11:35:46.312207,3.308751441753172,23.698287197231835,False,False,18.4,52.68,22.71,,-9.99158545921775,,-1.0410890394618488,18.8,21.5,23.1,23.9,53.31,21.95,101.0,1.0,500.0
2025-07-31T11:35:47.313236,3.285853379152348,23.701735395189004,False,False,18.2,52.67,22.71,,-10.014325888439297,,-1.0410890394618488,19.1,21.8,23.5,24.2,53.3,21.95,102.0,1.0,500.0
2025-07-31T11:35:48.311569,3.5017711962833915,23.697195121951218,False,False,18.2,52.67,22.71,,-9.677345656969528,,-1.0410890394618488,19.2,22.0,23.6,24.4,53.3,21.95,102.0,1.0,500.0
2025-07-31T11:35:49.462546,3.1653659611992944,23.699232804232803,False,False,18.4,52.68,22.71,,-9.829926332099479,,-1.1013951060653637,19.4,22.2,23.8,24.6,53.29,21.95,104.0,1.0,500.0
2025-07-31T11:35:50.313042,3.087428469241774,23.707532188841203,False,False,18.4,52.67,22.71,,-10.203175788317544,,-1.1617011726688788,19.4,22.2,23.8,24.6,53.29,21.95,104.0,1.0,500.0
2025-07-31T11:35:51.316948,3.302277970011534,23.69885813148789,False,False,18.4,52.67,22.71,,-10.347779027615593,,-1.1617011726688788,20.1,23.0,24.7,25.5,53.29,21.94,105.0,1.0,499.0
2025-07-31T11:35:52.318076,3.217118298368298,23.702272727272728,False,False,18.2,52.68,22.71,,-10.327297248030744,,-1.1389562576890058,20.3,23.2,24.9,25.7,53.29,21.93,106.0,1.0,499.0
2025-07-31T11:35:53.320203,3.3233828671328673,23.703356643356642,False,False,18.4,52.67,22.71,,-10.102827599052889,,-0.89883187257359,20.4,23.3,25.1,25.9,53.29,21.93,106.0,1.0,498.0
2025-07-31T11:35:54.367947,3.3286004645760743,23.70135888501742,False,False,18.4,52.69,22.71,,-10.327994172330646,,-0.8680176814588876,22.8,26.0,28.0,28.9,53.29,21.93,107.0,1.0,498.0
2025-07-31T11:35:55.406240,3.3586562115621157,23.700239852398525,False,False,18.4,52.69,22.71,,-10.354674193602765,,-0.8680176814588876,23.2,26.5,28.5,29.5,53.3,21.93,107.0,1.0,498.0
2025-07-31T11:35:56.320313,3.0761811023622045,23.703622047244096,False,False,18.4,52.68,22.7,,-10.564279354093275,,-0.8680176814588876,23.2,26.5,28.5,29.5,53.3,21.93,107.0,1.0,498.0
2025-07-31T11:35:57.327376,3.2016959064327484,23.700333333333333,False,False,18.4,52.69,22.72,,-10.574813991625962,,-0.884603804504434,23.6,27.0,29.1,30.0,53.31,21.93,107.0,1.0,498.0
2025-07-31T11:35:58.329313,3.015558510638298,23.703333333333333,False,False,18.4,52.7,22.7,,-10.569977117159969,,-0.923179938429296,23.9,27.4,29.4,30.4,53.31,21.93,106.0,1.0,498.0
2025-07-31T11:35:59.365610,3.2959204413472705,23.701829268292684,False,False,18.6,52.7,22.73,,-10.473999697649806,,-0.9589283556825887,39.5,45.2,48.6,50.2,53.31,21.93,106.0,1.0,498.0
2025-07-31T11:36:00.336223,3.1705882352941175,23.700422794117646,False,False,18.6,52.68,22.69,,-10.455807555880092,,-0.9487693385619798,41.8,47.7,51.3,53.0,53.32,21.93,105.0,1.0,498.0
2025-07-31T11:36:01.414931,3.1790346244131453,23.702799295774646,False,False,18.4,52.68,22.71,,-10.323399672741052,,-0.9970458148802575,35.9,41.0,44.1,45.5,53.32,21.93,105.0,1.0,498.0
2025-07-31T11:36:02.331893,3.3620701058201057,23.699464285714285,False,False,18.6,52.68,22.73,,-10.003384188661483,,-0.9943040772411316,28.1,32.1,34.5,35.6,53.32,21.93,105.0,1.0,498.0
2025-07-31T11:36:03.333161,3.150921052631579,23.700736842105265,False,False,18.6,52.67,22.71,,-10.114446828145228,,-0.9003918542588095,25.3,28.9,31.0,32.1,53.32,21.93,105.0,1.0,498.0
2025-07-31T11:36:04.337170,3.162485276796231,23.70432862190813,True,False,18.6,52.68,22.7,,-10.061111870515726,,-0.9585077011909552,36.0,41.2,44.2,45.7,53.33,21.94,104.0,1.0,497.0
2025-07-31T11:36:05.405844,3.118346774193548,23.70228494623656,True,False,18.6,52.68,22.7,,-10.043609496531575,,-1.0429631357705358,34.1,39.0,41.9,43.3,53.33,21.95,104.0,1.0,497.0
2025-07-31T11:36:06.369412,3.215593905472637,23.700932835820897,True,False,18.6,52.68,22.73,,-10.270258883249495,,-1.041833290168509,28.1,32.1,34.5,35.6,53.32,21.95,104.0,1.0,497.0
2025-07-31T11:36:07.420980,3.2765137328339575,23.70183520599251,False,False,18.6,52.68,22.7,,-10.61995466284304,,-1.0855522199485133,21.3,24.3,26.2,27.0,53.32,21.95,104.0,1.0,497.0
2025-07-31T11:36:08.332691,3.3031706507304115,23.704621513944222,False,False,18.6,52.67,22.69,,-10.454567577190462,,-1.0855522199485133,25.3,28.9,31.0,32.1,53.31,21.96,105.0,1.0,497.0
2025-07-31T11:36:09.338741,3.259736842105263,23.700491228070174,False,False,18.6,52.67,22.71,,-10.503495636787248,,-1.0855522199485133,30.1,34.4,37.0,38.2,53.3,21.96,105.0,1.0,498.0
2025-07-31T11:36:10.385917,3.2673855633802815,23.701901408450706,False,False,18.6,52.66,22.7,,-10.293284792039758,,-1.0855522199485133,27.2,31.1,33.4,34.5,53.29,21.96,106.0,1.0,498.0
2025-07-31T11:36:11.342635,3.3188762626262625,23.700113636363636,False,False,18.6,52.67,22.73,,-10.123848762505807,,-1.0855522199485133,21.7,24.8,26.7,27.6,53.28,21.97,106.0,1.0,499.0
2025-07-31T11:36:12.340406,3.2742149758454104,23.70514492753623,False,False,18.6,52.68,22.7,,-9.932126733956077,,-1.0945249777159682,21.3,24.3,26.2,27.0,53.28,21.98,107.0,1.0,500.0
2025-07-31T11:36:13.429472,3.1701413427561835,23.703197879858656,False,False,18.8,52.67,22.71,,-9.950816769278713,,-1.202198070925428,22.9,26.2,28.2,29.1,53.27,21.98,107.0,1.0,500.0
2025-07-31T11:36:14.344662,3.036209150326797,23.70354901960784,False,False,18.8,52.69,22.71,,-10.113505932030096,,-1.1885105372913611,23.8,27.2,29.2,30.2,53.26,21.98,108.0,1.0,500.0
2025-07-31T11:36:15.390282,3.458939125295508,23.704148936170213,False,False,18.8,52.68,22.73,,-10.256646700878534,,-1.1119374955349406,24.2,27.7,29.8,30.8,53.25,21.98,108.0,1.0,501.0
2025-07-31T11:36:16.349026,3.1270359848484848,23.702878787878788,False,False,18.8,52.67,22.71,,-10.442749462821757,,-0.9959360208231067,24.4,27.9,30.0,31.0,53.24,21.98,108.0,1.0,501.0
2025-07-31T11:36:17.350855,3.2956521739130435,23.702391304347827,False,False,18.8,52.67,22.7,,-10.314565954948648,,-0.9959360208231067,24.4,27.9,30.0,31.0,53.23,21.98,109.0,1.0,502.0
2025-07-31T11:36:18.427350,3.2392559523809523,23.70294642857143,True,False,18.8,52.66,22.72,,-10.436322073863733,,-1.029012802507504,27.8,31.7,34.1,35.3,53.22,21.98,110.0,1.0,502.0
2025-07-31T11:36:19.348830,3.136515748031496,23.705511811023623,True,False,18.8,52.67,22.74,,-10.311375242094789,,-1.0478890994203196,29.2,33.4,35.9,37.1,53.21,21.98,110.0,1.0,502.0
2025-07-31T11:36:20.353962,3.2607712765957446,23.70331560283688,True,False,18.6,52.65,22.71,,-10.301402331446514,,-1.1065620647128296,30.1,34.4,37.0,38.2,53.2,21.98,110.0,1.0,503.0
2025-07-31T11:36:21.417389,3.2842092803030303,23.707954545454545,False,False,18.8,52.66,22.69,,-10.184203520370781,,-1.1065620647128296,30.6,34.9,37.6,38.8,53.19,21.98,110.0,1.0,503.0
2025-07-31T11:36:22.355575,3.155496794871795,23.702865384615386,False,False,18.8,52.64,22.7,,-10.2424768130144,,-1.1415287030776942,30.7,35.1,37.7,39.0,53.18,21.98,109.0,1.0,504.0
2025-07-31T11:36:23.359783,3.320639880952381,23.705160714285714,False,False,18.8,52.65,22.72,,-10.158930891639129,,-1.1648714041334882,30.6,34.9,37.6,38.8,53.17,21.98,109.0,1.0,504.0
2025-07-31T11:36:24.444923,3.3806547619047618,23.705767857142856,False,False,18.8,52.63,22.73,,-10.064287196957952,,-1.2732699687906797,30.1,34.4,37.0,38.2,53.16,21.98,109.0,1.0,504.0
2025-07-31T11:36:25.357307,3.2933265582655826,23.705528455284554,False,False,18.6,52.62,22.7,,-10.106723197805596,,-1.2812064719304959,29.4,33.6,36.1,37.3,53.15,21.97,108.0,1.0,504.0
2025-07-31T11:36:26.404924,3.4717057761732852,23.703303249097473,False,False,18.8,52.62,22.7,,-10.218754062816515,,-1.4121587737374626,29.1,33.3,35.7,36.9,53.14,21.96,107.0,1.0,504.0
2025-07-31T11:36:27.365966,3.0317748091603054,23.70131679389313,False,False,18.8,52.6,22.7,,-10.133649239831257,,-1.503758901538301,31.3,35.8,38.5,39.7,53.14,21.96,106.0,1.0,503.0
2025-07-31T11:36:28.363594,3.2309371184371183,23.702820512820512,False,False,18.8,52.6,22.7,,-10.277312155846582,,-1.5286160168505032,31.7,36.3,39.0,40.3,53.13,21.96,106.0,1.0,503.0
2025-07-31T11:36:29.443210,3.053896882494005,23.70318345323741,False,False,18.6,52.6,22.7,,-10.259537324995378,,-1.435897655600991,31.9,36.4,39.2,40.5,53.13,21.96,106.0,1.0,503.0
2025-07-31T11:36:30.364467,3.2230510752688173,23.70320564516129,False,False,18.8,52.59,22.72,,-9.951693008148231,,-1.435897655600991,31.6,36.1,38.8,40.1,53.12,21.96,106.0,1.0,503.0
2025-07-31T11:36:31.412153,3.202817319098458,23.70455516014235,False,False,19.0,52.59,22.71,,-10.028867547484534,,-1.435897655600991,31.5,35.9,38.6,39.9,53.12,21.96,104.0,1.0,503.0
2025-07-31T11:36:32.366807,3.222316919191919,23.70568181818182,False,False,19.0,52.6,22.71,,-9.980717175581725,,-1.435897655600991,31.6,36.1,38.8,40.1,53.11,21.96,104.0,1.0,503.0
2025-07-31T11:36:33.372829,3.0616726835138386,23.70586642599278,False,False,19.0,52.6,22.71,,-9.876901530739712,,-1.4304061870027798,31.5,35.9,38.6,39.9,53.11,21.96,103.0,1.0,503.0
2025-07-31T11:36:34.452305,3.340132370637786,23.705830324909748,False,False,19.0,52.58,22.71,,-9.869145510676336,,-1.4031709213432948,31.0,35.4,38.1,39.4,53.1,21.96,103.0,1.0,503.0
2025-07-31T11:36:35.374750,3.1224397590361446,23.70578313253012,False,False,19.2,52.58,22.73,,-9.789703669770217,,-1.1211806716922577,30.3,34.6,37.2,38.4,53.1,21.96,103.0,1.0,503.0
2025-07-31T11:36:36.370250,3.301523631840796,23.702574626865673,False,False,19.2,52.58,22.71,,-9.880503988830357,,-1.1373846982493154,30.0,34.3,36.8,38.1,53.09,21.96,103.0,1.0,503.0
